"year","daynum","sampledate","chlor","avsnow","totice","whiteice","blueice","perwhiteice","perblueice","light","Genus","CellBioVol"
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Staurosira",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Chroococcus cf. kidneys",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cosmarium",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Planktothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Small Chroococcus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Long thin rod",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Aphanothece bacilloidea",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Gloeocapsa",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Limnothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Microcystis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Peanut",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Lindavia",113.0973355
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"NA",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cyclostephanos",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Naked Dinoflagellate",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cryptomonad",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Komvophoron / Trichormus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Planktolyngabia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cocconeis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Rhoicosphenia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Armored Dinoflagellate",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Sellaphora",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Diatoma mesodon",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Navicula",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Dinobryon",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Elakatothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Nostoc",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cyanobacteria",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Fragilaria",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Asterionella",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Merismopedia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Cavinula",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Diploneis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Encyonema",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Planothidium",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Hippodonta",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Coelosphaerium",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Tetraedron victoriae",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Placoneis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Epithemia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Asterocapsa",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Euglena",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Flagellated Green",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Tabellaria",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Aulacoseira",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Stephanodiscus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Pseudostaurosira",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Stauroforma",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Achnanthidium",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Segmented Green",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Gomphoneis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Mallomonas",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Synura",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Nitzschia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cyclotella",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Discostella",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Anabaena",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Chroococcus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Planktolyngabia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Staurosira",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Chroococcus cf. kidneys",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cosmarium",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Planktothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Small Chroococcus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Long thin rod",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Aphanothece bacilloidea",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Gloeocapsa",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Limnothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Microcystis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Peanut",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Lindavia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"NA",1104.760206
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cyclostephanos",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Naked Dinoflagellate",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cryptomonad",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Komvophoron / Trichormus",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cf. Planktolyngabia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cocconeis",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Rhoicosphenia",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Armored Dinoflagellate",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Sellaphora",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Diatoma mesodon",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Navicula",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Dinobryon",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Elakatothrix",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Nostoc",0
1997,14,1997-01-14,1.3,11,37,26,11,70.2702702702703,29.7297297297297,NA,"Cyanobacteria",0
